Sats,Rate
97,83
96,82
95,83
96,83
96,82
96,83
96,83
96,83
95,85
95,85
95,86
96,84
95,84
95,82
96,81
96,81
96,81
96,81
96,81
96,82
96,82
96,82
95,83
95,83
96,81
96,81
96,80
95,81
94,80
94,81
95,80
96,81
96,81
96,82
96,82
95,82
95,82
95,82
96,82
96,84
96,84
96,84
94,83
94,83
95,83
95,82
95,82
96,82
96,81
96,82
96,83
96,84
96,85
96,86
96,86
95,86
95,86
95,85
96,83
97,81
97,81
96,82
96,81
96,83
96,84
96,84
96,85
96,84
96,83
96,81
96,81
96,81
96,81
96,82
96,82
96,82
96,83
96,83
96,84
96,84
96,85
96,85
96,85
96,85
96,86
95,86
95,86
95,86
96,87
96,86
96,87
96,86
96,86
96,86
96,85
95,85
95,83
95,82
96,82
95,82
96,83
96,84
96,84
96,84
95,85
96,85
95,85
95,85
95,84
96,85
95,84
95,84
95,84
95,83
95,84
96,85
96,85
96,85
95,85
94,85
94,85
94,84
95,83
95,82
95,82
95,83
95,82
95,83
95,82
95,82
95,83
95,85
95,87
94,87
93,86
93,86
94,85
94,84
94,84
96,84
95,83
95,83
95,83
95,82
95,81
95,81
95,80
96,81
96,81
96,82
96,82
95,84
95,84
95,85
95,87
95,86
95,87
95,88
94,87
94,87
94,86
95,86
95,84
95,84
95,85
95,85
95,84
95,84
95,84
95,84
95,83
95,83
95,83
95,84
95,84
95,84
94,84
94,83
94,83
94,81
94,81
95,81
95,81
95,82
95,83
95,82
95,83
95,82
95,83
95,83
95,84
95,85
95,86
94,86
94,86
94,85
95,84
95,84
95,84
94,83
94,82
94,81
94,81
95,82
95,82
95,84
95,84
95,85
95,85
95,85
95,84
94,84
94,83
95,84
95,84
95,84
95,84
95,83
95,83
95,83
95,83
95,84
95,85
95,85
95,85
95,85
95,86
95,87
93,86
93,86
94,83
94,82
94,83
94,82
94,82
94,82
94,82
94,81
94,81
94,81
94,81
94,82
94,83
94,83
94,84
93,85
93,85
93,84
93,83
93,83
93,82
93,81
94,81
94,82
94,82
94,83
94,83
94,85
95,85
93,84
93,84
93,85
93,86
93,89
93,92
94,90
95,85
95,81
95,76
95,75
95,74
96,75
96,75
96,77
96,81
96,84
95,86
95,84
95,82
96,79
96,77
95,77
96,78
95,78
95,80
95,80
95,81
95,82
95,83
95,84
95,84
95,83
95,83
95,82
95,82
95,83
95,83
95,83
95,84
95,84
95,84
95,84
95,84
95,83
95,84
95,83
95,83
95,82
95,81
95,82
95,82
95,82
95,83
95,82
95,81
95,82
95,81
95,82
95,82
95,83
95,84
95,84
95,84
95,84
95,83
95,84
95,84
95,84
95,85
95,85
95,84
95,83
95,83
95,82
95,83
95,84
95,84
95,84
95,83
95,83
95,83
95,83
95,83
95,83
95,83
95,84
95,84
95,85
95,85
95,85
95,85
95,84
95,84
95,84
95,83
95,83
95,84
95,85
95,86
95,86
95,85
95,83
95,82
95,81
95,80
95,80
95,80
95,81
95,82
95,82
94,82
94,82
94,82
94,82
95,82
95,82
95,82
94,83
94,83
95,85
95,85
95,85
95,84
94,83
94,83
95,84
95,85
95,85
95,86
95,86
95,86
95,85
95,85
95,84
95,84
95,84
95,83
95,83
95,83
95,84
95,84
95,84
95,84
95,84
94,84
94,85
94,86
94,87
94,86
94,85
94,82
94,80
94,79
94,79
94,80
94,80
95,80
95,81
95,81
95,82
95,84
94,84
94,85
94,84
94,84
94,84
94,84
95,84
95,85
95,85
94,85
94,84
94,84
94,84
94,84
95,84
95,85
94,84
94,85
94,84
94,85
94,84
94,84
94,83
94,83
94,83
94,84
94,85
94,85
94,85
94,85
94,85
94,85
94,84
95,84
95,84
95,83
95,83
95,83
94,83
94,83
94,83
94,83
94,85
94,85
94,85
94,85
94,86
94,85
94,84
94,84
94,83
94,82
94,83
94,83
94,84
94,85
94,86
94,86
94,86
94,85
94,84
95,85
94,84
94,85
95,85
94,85
94,86
94,84
94,82
94,81
94,80
94,80
94,81
94,81
94,82
94,83
94,84
94,85
94,85
94,84
94,84
94,83
94,83
94,84
94,84
94,85
94,86
94,86
94,85
94,85
94,85
94,85
94,85
94,85
94,84
94,83
94,84
94,84
94,85
94,85
94,85
94,85
94,86
94,86
94,86
94,85
94,86
94,85
94,83
94,83
94,82
94,82
94,82
94,82
94,83
94,84
94,85
94,86
94,86
94,86
94,86
94,85
94,84
94,84
94,84
95,85
94,85
94,86
94,87
94,87
94,88
94,87
94,86
94,85
94,84
94,83
94,82
94,82
94,83
94,83
94,84
94,85
94,85
94,86
94,85
94,85
94,85
94,85
94,86
94,87
94,89
94,89
94,89
94,86
94,83
94,83
94,82
94,83
94,84
94,84
94,85
94,85
94,84
94,84
94,85
94,85
94,85
94,84
94,83
94,84
94,84
94,85
94,85
94,86
94,86
94,86
94,86
94,86
94,85
94,85
94,85
94,85
94,86
94,86
94,87
94,88
94,88
95,85
95,81
95,79
96,78
96,79
96,79
96,80
95,81
95,84
94,83
94,83
94,84
94,84
94,85
94,85
95,84
94,84
94,83
94,83
94,83
94,83
94,84
94,84
94,85
94,86
94,86
94,86
94,86
94,85
94,85
95,86
95,86
95,88
95,87
94,87
94,87
94,87
94,90
94,89
94,87
94,84
94,80
94,79
94,79
94,79
94,81
94,80
94,83
95,83
95,87
95,89
93,89
94,88
94,87
94,84
94,81
94,81
94,79
94,79
94,78
94,80
94,82
94,84
94,84
94,84
93,84
93,84
94,85
93,85
94,85
94,85
94,85
94,85
94,84
94,84
94,84
94,84
94,84
94,84
94,84
94,84
94,85
94,84
94,85
94,85
94,85
94,84
94,84
94,83
94,84
94,85
94,86
94,87
94,86
94,86
94,86
94,85
94,85
94,86
94,86
94,86
94,86
94,85
94,84
94,83
94,82
94,83
94,84
94,85
94,85
94,85
94,85
94,85
94,85
94,85
94,84
94,84
94,84
94,84
94,84
94,84
94,84
94,84
94,86
94,86
94,85
93,85
93,83
93,81
93,81
93,80
93,81
93,82
93,83
94,85
94,85
94,85
94,84
94,83
94,83
94,83
94,83
94,83
94,84
94,84
94,83
94,83
94,83
94,83
94,83
94,83
94,83
93,84
93,85
94,85
94,85
94,85
93,84
93,85
94,85
94,85
94,85
94,84
94,84
94,83
94,82
94,81
94,82
94,82
94,82
94,83
94,83
94,84
94,84
94,85
94,86
94,86
94,85
94,85
94,84
93,84
92,84
92,83
93,81
94,78
94,76
94,74
96,73
96,74
96,74
96,76
96,77
96,79
96,81
95,81
95,81
95,81
95,82
95,83
95,83
95,84
95,85
95,85
95,86
95,86
95,86
95,87
95,86
95,85
95,84
95,83
95,83
95,83
95,84
95,84
95,84
95,85
95,85
95,86
95,86
95,85
95,85
95,84
95,85
95,85
95,86
95,85
95,85
94,84
95,84
95,85
95,85
95,87
95,89
94,90
94,88
94,87
95,82
95,78
95,77
95,77
95,79
95,80
94,81
94,82
94,83
94,84
94,86
94,86
94,88
94,91
95,91
95,90
96,94
93,96
95,101
95,101
95,102
95,98
96,94
96,88
96,85
96,85
95,84
95,83
94,81
94,79
94,79
95,79
95,80
95,81
95,82
94,84
95,84
94,84
95,84
95,84
95,84
95,85
95,85
95,85
95,84
95,83
95,83
95,83
95,84
95,85
95,87
95,86
94,86
95,85
95,84
95,85
95,84
95,84
95,84
95,83
95,83
95,84
95,84
95,86
94,86
94,85
94,85
94,84
94,84
95,85
94,84
94,84
94,83
95,83
94,84
94,84
94,84
94,84
94,83
94,83
94,82
94,82
94,83
94,84
94,85
94,85
94,86
94,85
94,85
94,84
94,85
94,85
94,86
93,86
92,87
92,86
93,86
94,85
94,84
94,84
94,84
94,84
94,85
94,85
94,85
94,85
95,85
94,85
94,85
94,85
95,84
95,84
94,83
94,83
94,83
94,83
94,83
94,83
94,83
94,83
94,84
94,85
94,85
94,87
94,88
94,87
94,86
94,84
94,83
94,83
94,84
94,85
94,86
94,87
94,89
92,90
92,91
93,91
94,87
94,83
94,81
93,79
93,79
94,81
94,82
94,82
94,83
94,84
94,85
93,85
94,85
94,85
94,84
94,84
94,84
94,84
94,85
94,85
94,86
94,86
94,85
94,83
94,83
94,83
94,83
94,83
94,84
94,83
94,83
94,83
94,84
94,84
94,85
94,84
94,84
94,83
94,83
94,84
94,85
94,85
94,84
94,83
94,82
94,82
94,83
94,84
94,85
94,85
94,85
94,84
94,84
94,85
93,85
93,85
93,84
93,84
94,83
93,83
94,83
93,82
93,82
93,83
93,83
94,84
94,85
93,85
94,86
94,86
94,87
94,87
94,87
93,87
93,86
93,84
93,84
93,83
93,82
93,83
94,83
94,84
94,84
94,84
94,85
94,85
94,86
93,85
93,85
93,84
93,84
94,83
94,83
93,84
93,84
93,84
93,85
94,85
94,86
94,87
94,88
93,88
92,88
92,85
94,82
93,81
93,81
93,81
93,81
94,82
94,83
93,84
94,84
94,84
94,85
93,87
92,88
92,91
93,91
94,91
95,89
95,87
96,86
96,83
96,82
96,81
96,81
95,82
95,84
94,88
94,88
94,90
95,90
95,87
95,83
95,79
95,79
95,80
95,81
95,82
94,84
95,87
95,89
95,90
95,89
94,86
94,84
95,82
95,81
94,81
94,82
94,83
94,85
94,85
95,87
95,87
95,88
94,88
95,88
95,89
95,88
95,88
95,88
95,89
95,89
95,89
95,89
95,88
95,87
94,85
94,84
95,85
94,86
94,86
94,86
94,83
94,82
94,81
94,81
94,82
94,84
94,85
94,85
94,84
94,84
94,84
95,85
94,85
94,86
94,85
94,86
94,86
94,87
94,87
94,87
94,86
94,85
94,85
94,86
94,87
94,87
94,87
94,87
94,86
94,86
94,86
94,86
94,87
94,88
94,88
94,87
94,87
94,87
94,86
94,86
94,86
94,86
94,87
94,89
94,90
94,89
94,88
94,87
94,87
94,87
94,86
94,85
94,84
94,84
94,85
94,86
94,86
94,85
94,85
94,84
93,83
92,84
93,86
92,89
92,89
94,90
95,89
95,89
95,89
95,90
96,91
96,91
95,91
95,91
95,91
96,92
95,93
95,94
95,95
95,94
95,93
95,92
95,90
95,89
95,88
95,87
95,88
95,89
95,90
95,91
95,91
95,92
95,92
95,93
95,92
95,90
95,89
94,86
94,85
94,85
95,85
95,86
94,86
94,86
94,87
95,89
95,92
95,92
95,90
95,88
94,86
92,85
92,85
93,85
93,85
93,85
94,84
95,85
95,85
96,84
96,83
96,83
95,84
95,85
95,86
95,87
95,87
95,86
93,85
94,86
94,86
94,86
95,86
95,86
95,87
95,87
95,88
95,88
95,88
95,88
95,87
95,87
95,86
95,86
95,85
95,86
95,87
95,88
95,87
94,86
94,86
94,87
92,89
92,89
93,91
95,93
95,95
95,95
95,94
95,92
95,88
95,87
95,88
95,89
94,90
94,91
94,89
94,87
94,84
94,83
94,83
95,84
94,85
94,85
94,85
93,86
93,88
95,89
94,90
95,90
94,88
94,87
93,86
93,86
92,86
93,88
94,88
94,88
94,88
94,88
94,88
94,88
93,89
94,89
94,90
94,91
94,92
94,91
94,91
94,90
94,90
94,90
94,91
94,91
94,91
94,91
94,90
94,90
94,89
94,89
94,90
94,90
94,90
94,90
94,89
94,90
94,91
94,91
94,90
94,89
94,88
94,86
94,87
94,88
94,89
94,90
94,90
94,89
94,89
94,90
94,91
94,92
94,92
94,92
94,90
94,90
94,90
94,91
94,93
94,94
93,96
93,96
94,96
94,97
94,96
94,95
94,93
94,92
94,91
94,94
94,94
94,99
92,101
93,99
91,92
92,84
94,82
95,80
95,78
95,79
95,80
95,82
95,82
95,83
95,83
95,84
95,86
95,87
95,88
95,87
95,87
94,88
94,88
94,88
94,88
94,87
94,87
94,88
94,89
94,89
95,90
94,90
94,90
94,88
94,88
94,88
94,89
94,89
95,90
94,90
94,90
94,90
94,90
94,90
95,90
94,90
94,91
94,91
94,91
94,91
94,92
94,93
94,94
95,93
95,93
95,92
94,91
94,90
93,88
94,85
94,85
94,84
94,86
94,87
94,88
94,88
94,88
94,87
93,86
94,86
95,86
94,87
94,87
94,87
94,87
94,88
94,88
94,89
94,90
94,90
94,89
93,87
93,85
93,84
92,83
93,84
93,84
94,85
94,85
93,86
93,89
94,91
94,90
94,88
93,85
93,85
93,86
93,89
94,90
94,90
94,90
94,90
94,90
94,90
94,90
94,90
94,91
94,92
94,92
94,92
94,90
94,90
94,90
94,90
94,90
93,90
94,91
94,90
94,90
94,88
93,88
93,89
94,91
94,92
94,91
94,89
94,87
93,86
93,87
93,87
93,89
94,90
94,90
94,90
94,89
93,89
93,88
93,88
94,89
93,90
93,90
94,90
94,90
94,90
94,91
93,90
93,91
93,92
93,95
93,97
94,95
94,91
93,89
93,86
93,85
93,86
94,86
93,86
94,85
94,86
94,86
94,87
93,88
94,88
94,89
94,89
94,90
94,94
94,92
94,92
94,91
94,88
94,87
94,87
93,86
93,86
93,86
93,88
94,89
94,88
93,88
93,86
93,86
93,86
93,88
93,90
93,90
94,91
94,90
93,89
93,88
94,88
93,88
94,88
94,87
94,87
94,86
94,87
94,87
94,86
94,87
94,87
94,87
94,87
93,88
93,88
93,88
93,89
94,89
94,89
93,89
93,88
93,89
92,89
93,87
93,87
93,86
93,87
93,88
94,90
93,91
92,91
91,88
91,86
93,84
94,84
94,84
95,83
95,83
95,83
94,84
94,86
94,86
95,88
95,89
95,89
95,89
94,88
94,87
94,86
94,87
94,90
94,95
93,94
91,90
93,85
93,82
95,82
95,83
95,83
95,84
95,84
95,84
95,84
95,85
95,86
95,87
95,88
95,86
95,85
94,84
95,84
95,85
94,85
94,84
95,84
95,84
95,84
95,84
95,84
95,85
95,86
95,87
95,88
95,88
95,88
95,88
95,87
95,87
95,86
95,88
95,89
95,89
95,89
95,88
94,85
94,85
95,85
95,86
95,87
94,87
95,88
95,88
93,88
93,86
93,83
95,80
95,81
95,86
94,98
95,101
92,101
94,99
93,95
97,92
96,83
96,82
96,80
96,80
95,80
95,82
95,82
95,81
95,82
96,82
96,82
96,83
95,85
95,85
96,85
95,85
96,85
95,85
96,85
95,85
95,85
95,85
96,86
96,88
96,89
95,89
95,88
95,88
95,87
95,88
95,89
95,88
95,86
97,86
96,87
95,92
96,94
93,99
92,101
93,101
95,96
96,89
96,86
96,82
95,81
95,82
95,82
95,83
95,84
95,85
95,85
95,85
95,85
95,85
95,86
96,86
95,86
95,86
95,85
96,85
96,85
95,84
95,85
95,86
95,86
95,89
95,92
95,92
95,90
95,86
95,83
95,82
95,85
95,85
95,88
94,89
93,89
93,83
93,79
94,77
95,78
95,80
95,82
95,82
95,82
95,83
95,83
95,83
94,83
95,84
95,85
95,86
95,87
95,87
95,87
95,87
95,87
95,86
95,86
95,86
95,87
95,88
95,90
95,91
95,90
95,89
95,86
95,85
95,86
95,85
95,85
95,83
95,82
94,82
95,82
95,84
95,84
95,85
95,85
95,85
95,85
95,85
95,86
95,87
95,85
94,81
95,78
95,78
94,80
94,82
94,82
94,82
94,82
94,82
94,83
94,84
94,85
94,86
94,86
94,86
94,86
94,86
94,85
95,84
94,84
94,83
94,84
94,84
94,85
94,85
94,85
94,85
94,86
94,85
94,87
94,87
94,88
94,87
94,86
94,85
94,84
94,83
94,83
93,84
94,84
93,84
91,83
91,82
93,81
95,81
95,81
95,82
96,82
96,82
95,82
95,82
95,83
94,85
95,87
95,89
95,91
95,94
95,98
95,102
96,103
96,101
96,95
96,93
96,86
96,85
96,85
95,86
95,86
95,86
95,86
95,88
95,89
95,89
96,90
95,90
95,90
95,93
95,96
95,96
95,93
95,89
96,82
96,82
96,84
96,86
95,88
95,88
95,86
95,85
95,84
95,84
95,85
95,85
95,84
95,85
95,86
95,89
95,89
95,88
95,87
95,86
95,87
95,87
95,87
95,87
95,87
95,87
95,86
95,86
95,86
95,88
95,89
95,89
95,88
95,88
95,86
95,85
95,85
94,84
94,84
95,87
95,89
95,88
95,87
94,83
94,82
94,82
95,83
95,85
95,88
95,91
95,92
94,95
94,98
92,98
94,98
93,93
93,90
94,85
94,81
94,79
94,79
94,80
94,84
96,90
95,92
94,91
94,87
93,85
93,82
94,80
94,80
94,80
94,81
94,82
94,84
94,87
95,90
95,92
94,89
94,88
94,84
93,80
94,80
94,82
94,82
94,84
94,85
94,85
94,85
94,85
94,85
95,87
96,88
95,87
95,85
95,84
95,83
95,84
95,85
95,84
95,84
95,84
95,84
95,85
95,85
95,85
95,85
95,84
95,83
95,84
95,84
95,84
95,85
95,84
95,84
94,84
94,83
95,84
95,85
95,86
95,86
95,86
94,85
95,85
95,85
95,86
95,88
95,89
95,89
95,87
95,87
95,85
95,84
95,84
95,82
95,82
94,82
94,83
94,84
95,85
94,84
95,84
95,84
95,85
95,86
95,85
94,85
94,85
94,85
95,87
95,87
94,86
94,84
94,83
94,83
94,84
94,84
94,85
94,85
94,85
94,87
95,89
95,88
94,86
94,83
94,79
95,79
95,80
95,82
95,83
94,84
94,83
94,82
94,82
94,83
94,84
94,85
94,85
94,87
94,88
95,89
95,88
94,86
94,85
94,83
94,82
94,82
94,81
94,81
95,83
95,83
95,84
95,85
95,85
95,86
94,86
94,86
94,86
95,85
94,85
94,85
94,85
94,85
94,85
94,85
94,85
95,87
95,88
95,89
95,88
95,87
95,86
95,87
94,88
93,93
93,96
93,95
95,92
95,87
95,84
95,81
94,79
94,79
94,80
94,82
94,83
94,84
94,83
94,82
94,83
94,83
94,84
94,84
94,84
95,85
94,85
94,85
95,85
95,85
95,84
95,84
95,82
95,82
95,82
95,82
95,83
95,84
95,84
95,85
95,87
95,88
95,88
94,87
94,86
94,83
94,83
94,83
95,84
95,85
95,85
95,84
95,84
95,84
94,84
95,86
95,86
95,87
95,86
95,86
95,84
94,83
95,83
94,83
95,83
94,84
95,84
95,84
94,84
95,83
95,84
94,84
94,85
94,85
94,85
95,85
94,85
95,85
94,86
95,85
95,84
95,84
94,83
94,83
94,83
94,83
94,83
94,83
95,84
94,84
94,84
94,84
94,84
94,84
94,85
94,85
94,85
94,85
94,85
94,86
94,86
94,86
94,86
94,86
94,85
94,85
94,83
94,83
94,83
94,83
94,82
94,83
94,84
95,85
94,86
94,86
94,85
95,85
95,85
95,85
95,85
95,85
95,84
94,84
94,84
95,85
95,85
95,85
94,85
94,84
94,84
94,84
94,84
94,84
94,84
94,84
94,84
94,84
94,84
94,85
95,85
94,85
94,85
94,84
94,84
94,84
94,84
94,84
94,84
94,85
94,86
95,87
94,87
94,85
94,84
94,83
95,83
95,83
94,83
95,83
94,82
94,82
95,83
95,83
94,83
94,84
95,83
95,83
94,84
95,85
95,85
95,86
95,86
95,86
95,87
94,87
95,86
95,86
95,86
95,86
95,85
95,85
95,85
95,85
95,86
95,86
94,85
94,84
95,83
95,84
95,84
95,85
95,85
95,84
94,84
94,84
94,84
95,85
95,85
95,85
95,85
95,85
95,85
95,84
94,84
95,84
95,84
95,84
94,84
94,84
94,84
94,83
94,84
95,84
95,84
94,84
94,84
95,84
94,85
95,85
94,87
94,88
94,89
95,89
95,89
95,88
95,86
95,86
95,86
95,86
95,85
94,85
94,84
95,84
95,84
95,84
95,84
95,83
95,82
94,82
95,82
94,82
94,82
94,83
94,84
94,84
94,84
94,85
94,85
94,86
94,86
94,87
94,89
94,90
91,97
91,101
92,102
95,97
95,90
95,87
95,83
95,83
95,84
92,90
93,92
95,95
94,98
95,98
95,97
96,93
95,91
95,89
95,86
94,86
94,84
93,81
93,81
94,82
94,83
94,84
95,85
95,85
94,85
95,86
95,89
96,94
95,96
95,96
95,95
95,93
95,92
95,87
95,83
95,82
95,80
95,81
95,81
95,83
94,84
94,86
95,89
95,92
95,94
95,94
96,94
96,91
95,88
95,83
95,82
95,80
95,80
94,80
95,82
95,83
94,84
94,87
94,89
95,93
95,98
95,98
94,96
94,89
94,87
94,81
95,78
95,76
94,78
94,78
94,81
95,82
94,83
94,84
94,84
94,85
94,86
94,86
94,87
94,88
95,88
94,86
94,85
94,83
94,82
94,83
94,83
94,83
94,84
94,84
94,84
94,84
94,83
94,83
94,83
94,83
94,83
94,82
94,82
94,82
94,83
94,83
94,83
94,82
94,82
94,83
94,85
94,85
94,86
94,85
94,84
94,84
94,84
94,85
94,84
94,84
94,84
94,83
94,84
94,83
94,83
94,83
94,82
94,82
94,82
94,82
94,82
94,83
94,84
94,84
94,84
94,84
94,84
94,85
94,84
94,84
94,84
94,84
94,84
94,84
93,83
93,83
94,83
94,83
94,84
94,83
94,84
94,85
94,86
94,85
94,86
93,84
94,82
94,83
94,82
94,83
94,83
94,83
94,83
94,83
94,83
94,84
94,84
94,84
94,85
94,85
94,85
94,85
94,85
94,85
94,86
94,86
94,85
94,85
93,84
93,82
94,83
94,83
94,84
94,84
94,84
94,85
94,85
94,85
94,85
94,85
94,84
93,82
93,81
94,81
94,82
94,83
94,84
94,85
94,85
94,85
94,85
94,85
94,85
94,85
94,84
94,84
94,84
94,83
94,83
94,82
94,82
94,82
93,83
94,84
94,84
94,84
94,84
94,83
94,83
94,84
94,84
94,85
94,86
94,86
94,84
94,83
94,81
94,81
94,81
94,81
94,82
94,83
94,83
94,84
94,85
94,85
94,85
94,85
94,85
94,85
94,86
94,85
94,85
94,84
93,84
94,84
94,85
94,85
94,85
94,85
95,85
94,86
94,86
94,85
94,85
94,83
94,83
94,83
94,83
94,83
94,82
95,83
94,82
94,83
94,83
94,83
94,83
94,84
94,84
94,85
94,86
94,86
94,86
94,86
94,85
94,85
94,85
94,85
94,86
94,87
94,87
94,87
94,87
93,87
93,85
94,83
93,82
93,81
94,82
94,82
94,82
94,83
94,83
94,84
94,84
94,84
93,84
94,84
94,84
94,84
94,84
94,84
94,85
94,85
94,86
94,86
94,86
94,85
94,85
94,85
94,86
94,86
94,85
94,84
94,84
94,83
94,84
94,85
94,84
94,83
94,83
94,82
94,81
94,82
94,83
94,84
94,85
94,86
94,85
94,85
94,85
94,85
94,85
94,86
94,86
94,87
94,88
94,88
93,88
92,86
92,85
93,83
93,81
93,81
94,82
94,83
94,83
93,82
93,82
93,83
94,84
94,84
93,84
93,82
93,82
93,81
94,80
94,80
94,80
94,82
94,83
94,84
94,83
94,83
93,82
93,82
94,83
94,84
94,84
94,85
94,86
94,86
94,87
94,88
94,88
94,86
94,86
94,85
94,86
94,86
94,86
94,85
94,84
94,84
94,83
94,83
94,83
94,83
94,83
94,83
94,85
94,85
94,85
94,85
94,84
94,83
94,82
94,82
94,84
94,84
94,84
94,84
94,84
94,84
94,87
94,86
94,86
94,84
94,82
95,82
94,82
94,80
94,79
94,79
94,80
94,82
94,82
94,83
94,83
94,84
94,83
94,83
93,83
93,83
94,84
94,85
94,85
94,83
94,83
94,83
94,84
94,85
94,85
94,83
94,83
94,82
94,83
94,84
94,84
94,86
94,87
93,85
93,83
93,83
94,82
94,82
94,82
94,81
94,81
94,81
94,81
94,82
94,83
94,84
94,84
94,83
94,83
94,83
94,85
94,86
94,86
93,86
93,84
93,84
93,84
94,84
94,85
94,87
94,85
93,84
93,83
94,81
94,81
94,81
94,81
94,81
94,81
94,82
94,82
94,83
94,84
94,85
94,85
94,86
94,84
94,83
93,84
94,84
94,84
94,85
94,85
94,85
94,84
94,83
94,83
94,83
94,84
94,85
94,86
95,87
95,87
95,87
95,87
95,91
96,92
94,94
94,97
94,98
96,97
97,94
97,87
97,85
97,80
97,77
96,77
95,78
95,82
95,83
95,86
95,86
96,86
96,86
96,87
96,89
96,88
96,86
96,84
96,80
96,79
96,79
96,80
96,82
96,82
96,84
96,84
96,85
96,86
96,88
96,89
96,90
96,92
96,91
96,87
96,85
96,81
96,79
96,79
96,80
96,81
96,82
96,83
96,85
96,85
96,85
96,86
96,88
96,87
95,85
96,83
95,82
95,83
96,85
96,87
96,86
96,85
96,84
96,83
96,84
96,84
96,84
96,84
96,84
96,84
96,84
96,84
96,84
96,85
96,85
96,85
96,85
95,85
95,84
96,84
95,84
95,83
95,82
96,83
95,84
95,85
95,85
95,85
95,85
95,85
96,85
96,86
96,87
96,87
95,86
95,85
96,85
96,85
96,84
96,86
96,87
96,87
95,87
96,86
96,86
96,86
96,85
96,84
96,84
96,83
96,83
96,83
96,82
95,83
95,84
95,84
96,85
95,85
95,85
95,86
95,86
95,87
96,88
96,88
96,88
96,86
95,85
96,84
96,83
96,83
96,85
96,85
96,86
96,85
96,85
95,83
95,81
95,81
96,81
95,83
95,83
95,83
95,84
95,84
95,85
95,84
95,84
95,83
96,83
95,83
96,84
96,85
96,85
95,85
95,84
95,84
95,85
95,85
95,85
95,84
95,84
95,83
96,84
96,85
96,86
96,86
96,86
96,86
96,85
96,85
96,84
96,84
96,85
96,85
95,86
95,86
95,87
96,88
96,88
96,88
96,87
96,86
96,85
96,85
96,83
95,82
96,81
96,81
96,81
96,82
96,83
95,85
95,86
95,87
96,87
96,87
96,86
95,86
96,87
96,87
96,86
96,85
96,84
96,83
96,85
96,85
96,86
95,86
95,85
96,85
96,84
96,84
96,83
96,83
96,84
96,85
96,86
96,86
95,86
95,85
96,85
96,85
96,85
96,85
96,85
96,85
96,85
94,85
93,84
93,84
92,83
93,83
93,83
96,83
96,82
96,80
96,79
97,79
97,78
97,79
97,80
97,81
97,83
97,83
97,84
96,84
96,84
96,84
96,85
97,86
97,88
97,89
96,88
96,86
96,85
96,84
97,83
97,82
97,82
96,82
96,83
96,82
96,83
96,84
96,85
96,84
96,84
96,81
96,81
96,81
96,82
96,83
96,83
96,85
96,87
96,86
96,87
96,85
96,85
96,84
96,83
96,83
96,83
96,84
96,84
96,85
96,85
96,85
96,86
96,86
96,86
96,86
96,86
96,85
96,85
96,85
96,83
96,82
96,82
96,83
96,84
96,84
96,86
96,87
95,87
96,84
96,84
96,81
96,80
96,80
96,80
96,81
96,82
96,84
95,84
94,84
95,83
95,82
95,82
96,82
96,81
96,82
96,82
96,82
96,83
96,83
96,83
96,84
96,84
96,84
96,84
96,85
96,84
96,84
96,84
96,83
96,84
96,84
96,83
96,84
96,84
96,85
96,87
96,87
96,87
96,87
96,86
96,86
96,86
96,85
96,85
96,83
96,83
96,83
96,84
96,85
96,86
96,85
96,85
96,83
96,82
96,82
96,83
96,83
96,83
96,83
96,84
96,85
96,85
96,86
96,86
96,86
96,86
96,86
96,85
96,84
96,84
96,83
96,83
96,84
96,83
96,84
96,84
96,83
96,83
96,82
96,83
96,84
96,85
96,85
96,85
96,86
96,86
96,86
96,86
96,86
96,85
96,85
96,83
96,82
96,82
96,82
96,83
96,83
96,84
96,85
96,85
96,86
96,85
96,85
96,85
96,83
96,83
96,82
96,82
96,82
96,82
96,83
96,84
96,86
96,88
95,88
95,86
95,84
95,83
96,81
96,81
96,82
96,82
96,83
96,83
96,83
96,84
96,83
96,83
96,83
96,83
96,85
96,86
96,89
96,90
95,94
94,97
92,99
94,99
94,99
95,97
96,94
96,86
96,84
97,81
97,79
97,79
97,80
96,81
96,82
96,84
96,84
96,84
96,83
96,80
96,78
96,77
96,78
97,79
97,80
96,82
96,82
96,83
96,83
96,83
96,82
96,82
96,83
96,85
96,84
96,84
96,83
96,83
96,84
96,85
96,85
96,85
96,85
96,84
96,85
96,85
96,86
96,85
96,84
95,82
96,81
96,81
96,82
96,81
96,81
95,80
95,79
95,79
95,80
94,81
93,83
94,86
95,86
95,86
95,86
95,86
95,86
95,87
96,86
96,86
95,85
95,84
96,83
95,84
95,83
95,81
94,81
92,81
92,83
93,84
93,85
95,86
95,85
95,85
96,85
96,85
96,85
96,85
95,84
95,84
92,84
92,85
92,85
94,85
95,86
95,85
97,85
97,85
96,86
96,87
96,87
96,88
97,86
96,85
96,84
96,84
96,84
96,85
96,86
96,87
96,87
96,88
97,88
96,88
96,88
96,87
96,87
96,88
93,88
92,88
94,87
95,85
96,85
95,84
96,86
96,87
97,89
97,90
96,90
96,90
97,93
97,93
97,92
97,89
96,86
96,82
97,81
97,80
97,80
96,80
96,81
96,81
96,82
96,83
96,84
96,84
96,84
96,85
96,85
96,84
96,86
96,86
96,87
96,88
96,86
96,86
95,85
95,85
95,86
95,89
95,90
95,91
94,90
95,89
95,87
95,86
96,86
95,86
95,86
94,86
95,86
95,87
